timestamp,machine_id,line,age_months,last_maintenance_days,temp_c,vibration_mm_s,current_a,load_pct,lubricant_level_pct,alarm_count,downtime_next_24h,maintenance_ticket_closed,failure_mode
2026-02-02 17:00:00,MX-06,L2,47,24,70.26,2.72,33.82,69.0,83.6,1,0,0,none
2026-02-02 18:00:00,MX-07,L3,53,32,85.5,2.83,32.78,80.3,89.2,1,0,0,none
2026-02-02 19:00:00,MX-08,L4,58,61,79.84,3.6,31.32,62.1,29.0,2,0,0,none
2026-02-02 20:00:00,MX-09,L1,64,94,77.92,4.4,34.48,84.2,22.1,3,0,0,none
2026-02-02 21:00:00,MX-10,L2,73,36,78.86,4.6,32.28,78.3,71.8,3,0,0,none
2026-02-02 22:00:00,MX-11,L3,82,35,76.2,5.3,33.19,78.1,47.9,2,0,0,none
2026-02-02 23:00:00,MX-12,L4,87,18,73.49,3.1,31.2,65.4,46.6,0,0,0,none
2026-02-03 00:00:00,MX-01,L1,9,61,70.54,3.1,35.21,78.1,37.1,5,0,0,none
2026-02-03 01:00:00,MX-02,L2,19,35,77.34,2.68,33.56,62.7,75.1,1,0,0,none
2026-02-03 02:00:00,MX-03,L3,26,79,83.77,3.77,37.16,89.8,15.8,0,0,0,none
2026-02-03 03:00:00,MX-04,L4,32,85,80.33,3.35,30.39,61.4,42.9,0,0,0,none
2026-02-03 04:00:00,MX-05,L1,39,17,81.03,3.52,32.82,82.1,82.4,0,0,0,none
2026-02-03 05:00:00,MX-06,L2,46,77,73.61,4.42,33.46,82.2,54.9,3,0,0,none
2026-02-03 06:00:00,MX-07,L3,51,49,73.87,1.94,37.02,91.4,30.5,1,0,0,none
2026-02-03 07:00:00,MX-08,L4,58,2,71.67,3.64,27.89,69.9,84.7,0,0,0,none
2026-02-03 08:00:00,MX-09,L1,66,64,74.75,2.88,30.96,51.0,51.3,0,0,0,none
2026-02-03 09:00:00,MX-10,L2,74,85,79.17,3.95,28.35,62.7,,2,0,0,none
2026-02-03 10:00:00,MX-11,L3,82,33,86.32,5.5,33.65,52.5,77.4,2,0,0,none
2026-02-03 11:00:00,MX-12,L4,86,15,81.85,2.63,31.78,79.0,69.4,2,0,0,none
2026-02-03 12:00:00,MX-01,L1,9,7,72.92,0.89,27.83,78.4,68.9,3,0,0,none
2026-02-03 13:00:00,MX-02,L2,19,70,73.58,3.59,33.84,88.8,59.2,7,0,0,none
2026-02-03 14:00:00,MX-03,L3,26,81,78.59,3.87,32.48,71.6,7.6,1,0,0,none
2026-02-03 15:00:00,MX-04,L4,29,45,70.09,2.22,35.1,66.4,64.3,0,0,0,none
2026-02-03 16:00:00,MX-05,L1,36,56,75.44,3.13,35.59,71.6,62.6,1,0,0,none
2026-02-03 17:00:00,MX-06,L2,45,83,81.47,3.28,28.57,85.1,30.3,0,0,0,none
2026-02-03 18:00:00,MX-07,L3,53,56,72.19,2.19,34.74,66.6,59.3,4,1,0,belt
2026-02-03 19:00:00,MX-08,L4,59,32,77.01,4.14,39.6,86.5,43.1,2,0,0,none
2026-02-03 20:00:00,MX-09,L1,65,42,75.43,4.23,26.83,70.7,51.0,2,0,0,none
2026-02-03 21:00:00,MX-10,L2,73,55,67.25,2.54,30.67,74.7,47.9,3,0,0,none
2026-02-03 22:00:00,MX-11,L3,78,72,66.05,3.47,32.19,82.0,56.4,0,0,0,none
2026-02-03 23:00:00,MX-12,L4,86,78,71.96,3.12,33.04,74.4,14.5,0,0,0,none
2026-02-04 00:00:00,MX-01,L1,9,1,72.61,3.13,32.87,56.8,62.0,0,0,0,none
2026-02-04 01:00:00,MX-02,L2,16,26,69.9,3.43,28.44,40.0,68.7,2,0,0,none
2026-02-04 02:00:00,MX-03,L3,22,42,74.81,3.07,33.66,67.7,46.3,0,0,0,none
2026-02-04 03:00:00,MX-04,L4,32,9,84.78,3.47,27.78,60.9,78.7,1,0,0,none
2026-02-04 04:00:00,MX-05,L1,40,95,79.59,999,31.78,78.6,10.6,0,1,1,lubrication
2026-02-04 05:00:00,MX-06,L2,43,57,80.93,3.49,33.51,64.7,42.4,0,0,0,none
2026-02-04 06:00:00,MX-07,L3,50,63,76.24,3.99,30.39,73.4,44.3,1,0,0,none
2026-02-04 07:00:00,MX-08,L4,60,70,81.01,4.09,36.68,75.6,32.8,0,0,0,none
2026-02-04 08:00:00,MX-09,L1,66,74,87.85,3.99,30.8,95.4,14.6,1,0,0,none
2026-02-04 09:00:00,MX-10,L2,73,74,75.54,4.4,30.79,59.2,20.0,5,0,0,none
2026-02-04 10:00:00,MX-11,L3,82,93,75.11,3.46,27.14,84.4,9.8,1,0,0,none
2026-02-04 11:00:00,MX-12,L4,86,71,77.97,4.13,23.51,70.6,37.1,2,0,0,none
2026-02-04 12:00:00,MX-01,L1,11,89,87.2,4.75,31.63,74.6,31.8,2,0,0,none
2026-02-04 13:00:00,MX-02,L2,19,52,79.12,3.44,33.9,70.9,63.9,1,0,0,none
2026-02-04 14:00:00,MX-03,L3,23,22,70.01,3.71,31.16,72.4,77.2,2,0,0,none
2026-02-04 15:00:00,MX-04,L4,32,59,77.7,5.14,33.67,76.4,54.0,5,0,0,none
2026-02-04 16:00:00,MX-05,L1,36,30,69.74,2.72,35.52,73.4,63.5,1,0,0,none
2026-02-04 17:00:00,MX-06,L2,47,30,77.76,2.68,27.12,60.5,49.4,0,0,0,none
2026-02-04 18:00:00,MX-07,L3,52,60,76.65,3.29,30.3,62.2,31.3,0,0,0,none
2026-02-04 19:00:00,MX-08,L4,57,41,77.8,5.0,31.74,50.7,50.7,4,0,0,none
2026-02-04 20:00:00,MX-09,L1,65,11,76.35,2.27,31.12,61.0,90.4,2,0,0,none
2026-02-04 21:00:00,MX-10,L2,74,43,67.98,3.06,36.36,93.7,52.2,2,0,0,none
2026-02-04 22:00:00,MX-11,L3,80,52,76.21,3.82,33.27,75.0,50.0,0,0,0,none
2026-02-04 23:00:00,MX-12,L4,88,93,77.05,4.57,33.38,55.1,11.2,3,0,0,none
2026-02-05 00:00:00,MX-01,L1,9,9,69.72,3.52,30.03,56.8,52.7,0,0,0,none
2026-02-05 01:00:00,MX-02,L2,18,36,74.8,3.3,28.07,49.1,54.3,0,0,0,none
2026-02-05 02:00:00,MX-03,L3,25,82,64.49,2.28,32.08,72.0,38.1,0,0,0,none
2026-02-05 03:00:00,MX-04,L4,31,69,74.96,3.76,36.6,74.2,44.0,0,0,0,none
2026-02-05 04:00:00,MX-05,L1,36,30,73.56,2.93,30.92,70.4,61.2,2,0,0,none
2026-02-05 05:00:00,MX-06,L2,45,93,74.9,3.04,34.97,77.8,6.6,5,0,0,none
2026-02-05 06:00:00,MX-07,L3,52,15,72.83,3.2,32.44,98.0,63.1,2,0,0,none
2026-02-05 07:00:00,MX-08,L4,59,59,79.02,3.68,36.18,79.4,46.8,0,0,0,none
2026-02-05 08:00:00,MX-09,L1,66,68,76.08,3.68,36.1,99.7,31.8,1,0,0,none
2026-02-05 09:00:00,MX-10,L2,74,86,77.3,2.82,33.3,94.5,35.0,2,0,0,none
2026-02-05 10:00:00,MX-11,L3,79,67,81.33,4.05,34.99,94.6,44.2,4,0,0,none
2026-02-05 11:00:00,MX-12,L4,85,39,74.14,3.75,34.41,85.6,45.4,3,0,0,none
2026-02-05 12:00:00,MX-01,L1,10,14,62.18,2.58,29.83,65.4,95.8,2,0,0,none
2026-02-05 13:00:00,MX-02,L2,15,41,73.81,3.59,31.75,81.4,55.1,0,0,0,none
2026-02-05 14:00:00,MX-03,L3,26,42,72.51,2.88,30.12,60.1,54.9,0,0,0,none
2026-02-05 15:00:00,MX-04,L4,30,11,62.68,2.16,32.76,75.7,76.4,5,0,0,none
2026-02-05 16:00:00,MX-05,L1,36,46,80.38,5.06,29.56,68.8,41.1,5,0,0,none
2026-02-05 17:00:00,MX-06,L2,47,24,89.16,3.19,33.5,95.7,52.3,0,0,0,none
2026-02-05 18:00:00,MX-07,L3,53,84,72.9,3.85,34.95,77.1,33.9,2,0,0,none
2026-02-05 19:00:00,MX-08,L4,57,7,74.7,1.73,31.83,65.4,49.8,0,0,0,none
2026-02-05 20:00:00,MX-09,L1,68,65,76.93,4.55,28.66,57.8,34.1,2,0,0,none
2026-02-05 21:00:00,MX-10,L2,71,62,72.09,3.93,36.04,92.0,43.0,0,0,0,none
2026-02-05 22:00:00,MX-11,L3,82,45,70.67,2.87,29.0,60.8,52.1,3,0,0,none
2026-02-05 23:00:00,MX-12,L4,89,4,85.62,4.3,36.51,86.1,78.0,4,0,0,none
2026-02-06 00:00:00,MX-01,L1,9,83,74.29,3.91,32.27,74.5,43.4,2,0,0,none
2026-02-06 01:00:00,MX-02,L2,19,16,77.4,3.41,32.35,70.7,49.1,0,0,0,none
2026-02-06 02:00:00,MX-03,L3,25,62,72.31,3.24,33.37,67.1,57.3,0,0,0,none
2026-02-06 03:00:00,MX-04,L4,29,80,68.59,2.53,29.54,62.8,49.6,1,0,0,none
2026-02-06 04:00:00,MX-05,L1,36,26,74.38,2.84,30.92,69.9,68.9,1,0,0,none
2026-02-06 05:00:00,MX-06,L2,44,20,68.36,3.06,31.77,57.4,60.8,0,0,1,none
2026-02-06 06:00:00,MX-07,L3,51,45,82.07,4.49,29.72,56.1,40.3,4,0,0,none
2026-02-06 07:00:00,MX-08,L4,59,38,82.7,4.01,32.91,84.5,59.7,0,0,0,none
2026-02-06 08:00:00,MX-09,L1,67,25,72.92,2.16,29.54,88.4,46.1,0,0,0,none
2026-02-06 09:00:00,MX-10,L2,71,37,76.15,4.04,31.25,63.1,56.1,2,0,0,none
2026-02-06 10:00:00,MX-11,L3,78,5,80.73,3.65,32.53,76.9,72.4,0,0,0,none
2026-02-06 11:00:00,MX-12,L4,85,48,74.27,2.79,24.19,62.1,36.2,0,0,0,none
2026-02-06 12:00:00,MX-01,L1,11,6,81.54,3.21,30.17,75.5,69.4,0,0,0,none
2026-02-06 13:00:00,MX-02,L2,17,70,71.49,2.93,34.53,91.8,48.6,0,0,0,none
2026-02-06 14:00:00,MX-03,L3,26,58,77.9,2.32,30.06,81.1,51.7,0,0,0,none
2026-02-06 15:00:00,MX-04,L4,31,4,78.53,4.04,31.57,67.7,,3,0,0,none
2026-02-06 16:00:00,MX-05,L1,36,2,73.35,3.4,32.44,69.0,67.0,1,0,0,none
2026-02-06 17:00:00,MX-06,L2,45,48,76.05,4.0,31.36,60.1,45.6,0,0,0,none
2026-02-06 18:00:00,MX-07,L3,52,68,76.89,3.44,32.08,69.3,56.9,5,0,0,none
2026-02-06 19:00:00,MX-08,L4,58,71,73.11,3.86,34.0,64.9,40.8,0,0,0,none
2026-02-06 20:00:00,MX-09,L1,65,5,74.83,2.83,32.75,74.2,65.4,0,0,0,none
2026-02-06 21:00:00,MX-10,L2,74,3,85.64,4.71,33.28,64.5,90.5,2,0,0,none
2026-02-06 22:00:00,MX-11,L3,82,7,69.93,2.38,34.82,73.6,80.2,1,0,0,none
2026-02-06 23:00:00,MX-12,L4,85,11,79.05,3.47,34.11,72.0,65.3,1,0,0,none
2026-02-07 00:00:00,MX-01,L1,8,8,69.11,2.14,36.6,67.8,67.9,1,0,0,none
2026-02-07 01:00:00,MX-02,L2,16,56,69.02,3.38,33.88,66.0,42.2,1,0,0,none
2026-02-07 02:00:00,MX-03,L3,24,34,72.15,2.76,30.72,60.8,48.4,0,0,0,none
2026-02-07 03:00:00,MX-04,L4,31,12,74.16,2.48,32.88,76.6,61.6,0,0,0,none
2026-02-07 04:00:00,MX-05,L1,38,94,74.45,3.82,34.78,87.1,58.4,1,0,0,none
2026-02-07 05:00:00,MX-06,L2,43,63,77.52,2.5,31.81,69.2,57.2,0,0,0,none
2026-02-07 06:00:00,MX-07,L3,53,30,75.95,3.22,28.86,50.4,45.6,6,1,1,bearing
2026-02-07 07:00:00,MX-08,L4,57,9,75.78,2.33,33.31,101.7,76.7,0,0,0,none
2026-02-07 08:00:00,MX-09,L1,67,26,65.78,3.39,28.62,50.4,76.8,0,0,0,none
2026-02-07 09:00:00,MX-10,L2,73,9,78.89,4.1,34.15,70.3,81.5,2,0,0,none
2026-02-07 10:00:00,MX-11,L3,79,1,76.02,3.59,32.77,70.5,80.9,1,0,0,none
2026-02-07 11:00:00,MX-12,L4,88,80,79.55,3.9,33.68,69.2,46.3,0,0,0,none
2026-02-07 12:00:00,MX-01,L1,12,78,75.15,4.21,33.16,75.3,28.1,3,1,1,overheat
2026-02-07 13:00:00,MX-02,L2,19,39,72.77,2.6,30.04,55.0,44.6,2,0,0,none
2026-02-07 14:00:00,MX-03,L3,22,88,75.69,3.6,30.05,58.4,35.2,0,0,0,none
2026-02-07 15:00:00,MX-04,L4,32,68,83.16,4.21,31.11,86.4,35.2,3,0,0,none
2026-02-07 16:00:00,MX-05,L1,40,60,76.49,3.93,35.3,73.9,17.9,0,0,0,none
2026-02-07 17:00:00,MX-06,L2,43,38,80.8,2.5,30.33,72.0,50.3,4,0,0,none
2026-02-07 18:00:00,MX-07,L3,54,59,82.98,5.08,36.3,89.9,48.4,3,0,0,none
2026-02-07 19:00:00,MX-08,L4,60,16,76.68,2.62,30.03,81.3,93.6,6,0,0,none
2026-02-07 20:00:00,MX-09,L1,67,33,80.45,3.57,32.23,64.7,65.2,0,0,0,none
2026-02-07 21:00:00,MX-10,L2,74,69,75.49,3.35,32.14,76.6,,2,0,0,none
2026-02-07 22:00:00,MX-11,L3,82,23,67.41,4.63,28.46,66.2,45.0,2,0,0,none
2026-02-07 23:00:00,MX-12,L4,85,81,71.18,4.17,28.73,71.1,16.6,4,0,0,none
2026-02-08 00:00:00,MX-01,L1,8,9,71.95,3.43,29.91,73.3,77.1,0,0,0,none
2026-02-08 01:00:00,MX-02,L2,15,14,79.19,2.94,33.15,87.6,72.8,0,0,0,none
2026-02-08 02:00:00,MX-03,L3,24,44,81.19,3.6,30.93,57.5,68.0,1,0,0,none
2026-02-08 03:00:00,MX-04,L4,33,84,74.7,3.9,27.07,64.2,47.4,1,1,1,overheat
2026-02-08 04:00:00,MX-05,L1,39,48,81.62,3.92,32.35,64.4,,2,0,0,none
2026-02-08 05:00:00,MX-06,L2,47,27,71.54,3.03,30.18,78.5,75.7,0,0,0,none
2026-02-08 06:00:00,MX-07,L3,54,63,72.82,2.74,33.52,85.7,23.7,0,0,0,none
2026-02-08 07:00:00,MX-08,L4,61,90,76.48,3.31,25.97,75.1,10.1,0,0,0,none
2026-02-08 08:00:00,MX-09,L1,64,54,78.38,3.67,31.74,92.7,54.8,1,0,0,none
2026-02-08 09:00:00,MX-10,L2,71,95,80.46,2.49,26.55,68.8,30.0,0,0,0,none
2026-02-08 10:00:00,MX-11,L3,78,29,82.1,3.46,31.04,52.6,75.2,0,0,0,none
2026-02-08 11:00:00,MX-12,L4,88,13,77.83,1.62,34.84,84.4,70.2,0,0,0,none
2026-02-08 12:00:00,MX-01,L1,12,3,74.93,3.66,28.2,61.7,69.5,0,0,0,none
2026-02-08 13:00:00,MX-02,L2,15,72,74.22,3.38,31.35,62.0,,1,0,0,none
2026-02-08 14:00:00,MX-03,L3,25,26,80.06,2.86,33.0,71.4,58.0,0,0,0,none
2026-02-08 15:00:00,MX-04,L4,29,93,78.73,3.96,32.13,100.0,26.5,0,0,0,none
2026-02-08 16:00:00,MX-05,L1,37,82,69.21,3.39,26.51,48.9,26.4,0,0,0,none
2026-02-08 17:00:00,MX-06,L2,45,49,76.3,1.87,37.25,93.2,41.1,3,0,0,none
2026-02-08 18:00:00,MX-07,L3,52,7,78.68,3.57,33.51,71.4,89.4,1,0,0,none
2026-02-08 19:00:00,MX-08,L4,58,49,83.62,3.54,28.57,55.3,49.5,0,0,0,none
2026-02-08 20:00:00,MX-09,L1,65,28,68.15,3.59,35.28,84.2,60.8,0,0,0,none
2026-02-08 21:00:00,MX-10,L2,73,83,77.45,999,23.63,46.0,46.8,4,0,0,none
2026-02-08 22:00:00,MX-11,L3,81,81,72.68,4.65,30.72,64.8,39.5,4,0,0,none
2026-02-08 23:00:00,MX-12,L4,87,46,65.81,3.17,25.26,45.1,54.4,1,0,0,none
2026-02-09 00:00:00,MX-01,L1,12,82,82.24,3.1,33.66,66.1,14.2,1,0,0,none
2026-02-09 01:00:00,MX-02,L2,19,2,75.95,2.76,32.76,103.1,93.3,0,0,0,none
2026-02-09 02:00:00,MX-03,L3,26,31,68.36,1.38,30.43,94.2,74.1,0,0,0,none
2026-02-09 03:00:00,MX-04,L4,29,67,73.21,2.9,33.51,92.6,32.9,0,0,0,none
2026-02-09 04:00:00,MX-05,L1,40,27,69.66,3.56,30.82,74.7,44.3,3,0,0,none
2026-02-09 05:00:00,MX-06,L2,45,73,84.08,3.79,33.22,65.7,37.7,3,0,0,none
2026-02-09 06:00:00,MX-07,L3,53,10,75.07,2.21,32.16,60.4,55.3,0,0,0,none
2026-02-09 07:00:00,MX-08,L4,57,73,90.27,5.19,29.67,95.7,66.6,7,0,0,none
2026-02-09 08:00:00,MX-09,L1,68,20,71.64,2.63,36.54,78.2,73.8,0,0,0,none
2026-02-09 09:00:00,MX-10,L2,74,41,78.42,3.5,33.39,77.5,,0,0,0,none
2026-02-09 10:00:00,MX-11,L3,80,73,82.63,3.66,28.24,65.8,54.4,0,0,0,none
2026-02-09 11:00:00,MX-12,L4,88,48,76.49,4.29,29.28,56.0,57.5,3,0,0,none
2026-02-09 12:00:00,MX-01,L1,10,83,77.39,3.1,28.42,68.1,24.4,3,0,0,none
2026-02-09 13:00:00,MX-02,L2,15,16,78.47,2.53,34.06,73.8,73.8,0,0,0,none
2026-02-09 14:00:00,MX-03,L3,26,62,78.25,2.16,32.55,89.4,37.2,0,0,0,none
2026-02-09 15:00:00,MX-04,L4,29,83,70.07,2.69,28.06,49.6,32.9,1,0,0,none
2026-02-09 16:00:00,MX-05,L1,38,44,85.44,4.13,28.36,66.7,60.4,5,0,0,none
2026-02-09 17:00:00,MX-06,L2,46,86,71.51,2.3,27.49,62.2,,5,0,0,none
2026-02-09 18:00:00,MX-07,L3,54,6,76.85,3.29,28.84,72.5,56.2,2,0,0,none
2026-02-09 19:00:00,MX-08,L4,59,4,70.97,2.25,32.54,66.7,76.6,2,0,0,none
2026-02-09 20:00:00,MX-09,L1,66,39,82.42,3.82,34.36,85.1,53.2,0,0,0,none
2026-02-09 21:00:00,MX-10,L2,71,1,77.66,3.17,31.54,85.5,74.5,0,0,0,none
2026-02-09 22:00:00,MX-11,L3,82,67,77.3,4.61,33.89,69.1,45.6,5,0,0,none
2026-02-09 23:00:00,MX-12,L4,87,7,82.17,4.73,37.84,101.6,,3,0,0,none
2026-02-10 00:00:00,MX-01,L1,8,8,86.63,4.12,31.19,59.0,62.6,2,1,1,overheat
2026-02-10 01:00:00,MX-02,L2,17,95,66.94,3.48,38.91,70.6,19.9,2,0,0,none
2026-02-10 02:00:00,MX-03,L3,23,36,81.65,3.31,31.36,79.5,50.5,0,0,0,none
2026-02-10 03:00:00,MX-04,L4,29,76,80.38,3.83,31.95,82.3,18.4,0,0,0,none
2026-02-10 04:00:00,MX-05,L1,36,77,70.13,2.64,27.23,57.9,49.7,0,0,0,none
2026-02-10 05:00:00,MX-06,L2,45,26,74.44,3.03,30.63,86.2,68.4,0,0,0,none
2026-02-10 06:00:00,MX-07,L3,53,82,74.36,3.86,33.65,86.6,44.9,0,0,0,none
2026-02-10 07:00:00,MX-08,L4,60,18,80.45,3.38,38.44,104.4,67.8,0,0,0,none
2026-02-10 08:00:00,MX-09,L1,67,56,80.15,4.66,34.09,69.1,46.8,2,0,0,none
2026-02-10 09:00:00,MX-10,L2,74,54,81.83,5.03,33.56,87.2,43.1,2,0,0,none
2026-02-10 10:00:00,MX-11,L3,82,54,83.88,4.77,32.78,73.6,46.4,4,0,0,none
2026-02-10 11:00:00,MX-12,L4,85,91,82.55,5.49,30.66,68.7,22.7,3,0,0,none
2026-02-10 12:00:00,MX-01,L1,10,82,77.89,2.54,35.27,100.8,9.5,2,0,0,none
2026-02-10 13:00:00,MX-02,L2,17,29,75.16,3.96,33.35,80.8,,3,0,0,none
2026-02-10 14:00:00,MX-03,L3,25,63,76.28,4.25,29.47,58.8,49.9,2,0,0,none
2026-02-10 15:00:00,MX-04,L4,31,67,80.9,3.88,28.02,58.9,69.9,0,0,0,none
2026-02-10 16:00:00,MX-05,L1,38,89,78.3,3.45,29.89,76.8,36.3,0,0,0,none
2026-02-10 17:00:00,MX-06,L2,43,5,73.81,3.41,32.58,95.6,77.2,3,0,0,none
2026-02-10 18:00:00,MX-07,L3,50,62,76.39,3.73,26.08,77.7,37.4,0,0,0,none
2026-02-10 19:00:00,MX-08,L4,57,54,67.6,3.05,28.57,48.3,38.9,0,0,0,none
2026-02-10 20:00:00,MX-09,L1,65,21,78.88,2.79,30.65,75.2,67.6,1,0,0,none
2026-02-10 21:00:00,MX-10,L2,71,71,58.76,3.39,28.64,60.5,36.8,0,0,0,none
2026-02-10 22:00:00,MX-11,L3,82,42,81.42,4.04,32.94,66.6,67.3,2,0,0,none
2026-02-10 23:00:00,MX-12,L4,85,36,70.4,3.63,35.15,86.6,78.8,1,0,0,none
2026-02-11 00:00:00,MX-01,L1,10,20,72.2,2.85,34.14,79.0,40.6,1,0,0,none
2026-02-11 01:00:00,MX-02,L2,16,23,75.36,2.31,24.01,45.5,68.4,3,0,0,none
2026-02-11 02:00:00,MX-03,L3,25,21,76.35,2.02,29.76,73.6,54.8,0,0,0,none
2026-02-11 03:00:00,MX-04,L4,33,56,77.45,3.26,32.57,68.1,56.2,1,0,0,none
2026-02-11 04:00:00,MX-05,L1,37,94,76.34,4.84,29.25,66.0,29.6,3,0,0,none
2026-02-11 05:00:00,MX-06,L2,44,74,83.89,3.66,29.32,59.1,29.1,1,0,0,none
2026-02-11 06:00:00,MX-07,L3,53,29,77.17,3.13,32.99,80.9,60.2,0,0,0,none
2026-02-11 07:00:00,MX-08,L4,59,36,73.62,3.62,32.02,84.2,63.9,1,0,0,none
2026-02-11 08:00:00,MX-09,L1,68,27,68.89,3.48,36.14,86.5,50.6,0,0,0,none
2026-02-11 09:00:00,MX-10,L2,73,42,72.98,2.35,38.47,105,35.5,1,0,0,none
2026-02-11 10:00:00,MX-11,L3,79,60,78.29,3.01,28.11,69.1,43.8,4,0,0,none
2026-02-11 11:00:00,MX-12,L4,89,57,80.3,4.33,33.13,82.8,36.0,3,0,0,none
2026-02-11 12:00:00,MX-01,L1,10,65,70.68,2.03,32.51,59.4,38.2,1,0,0,none
2026-02-11 13:00:00,MX-02,L2,16,57,78.13,2.78,28.47,81.7,25.2,0,0,0,none
2026-02-11 14:00:00,MX-03,L3,25,23,75.73,2.55,30.03,81.6,,1,0,0,none
2026-02-11 15:00:00,MX-04,L4,30,59,80.42,3.72,26.03,71.9,44.9,0,0,0,none
2026-02-11 16:00:00,MX-05,L1,39,10,70.7,2.98,33.52,77.2,92.6,0,0,0,none
2026-02-11 17:00:00,MX-06,L2,45,17,70.44,3.23,30.22,64.6,82.4,1,0,0,none
2026-02-11 18:00:00,MX-07,L3,50,9,80.02,3.05,24.46,58.0,78.3,2,0,0,none
2026-02-11 19:00:00,MX-08,L4,61,79,73.32,4.13,32.37,54.3,22.6,2,0,0,none
2026-02-11 20:00:00,MX-09,L1,66,64,79.7,4.12,31.76,69.6,40.5,3,0,0,none
2026-02-11 21:00:00,MX-10,L2,71,78,79.17,3.69,25.52,78.7,51.9,3,0,0,none
2026-02-11 22:00:00,MX-11,L3,81,79,82.1,4.58,33.58,77.3,56.1,2,0,0,none
2026-02-11 23:00:00,MX-12,L4,89,25,73.22,2.51,34.86,61.3,60.5,0,0,0,none
2026-02-12 00:00:00,MX-01,L1,8,39,75.63,3.53,28.34,74.7,,0,0,0,none
2026-02-12 01:00:00,MX-02,L2,16,22,75.18,3.31,31.3,72.7,74.7,2,0,0,none
2026-02-12 02:00:00,MX-03,L3,26,3,74.28,2.76,32.69,84.8,68.0,0,0,0,none
2026-02-12 03:00:00,MX-04,L4,30,83,76.82,3.41,35.73,70.8,29.6,0,0,0,none
2026-02-12 04:00:00,MX-05,L1,36,51,77.17,2.63,32.25,76.5,56.8,0,0,0,none
2026-02-12 05:00:00,MX-06,L2,47,28,75.39,3.16,30.02,62.2,72.6,7,0,0,none
2026-02-12 06:00:00,MX-07,L3,54,65,67.7,3.9,26.31,62.5,55.4,2,0,0,none
2026-02-12 07:00:00,MX-08,L4,58,44,80.62,3.46,32.12,64.0,67.4,0,0,0,none
2026-02-12 08:00:00,MX-09,L1,64,56,80.56,4.48,30.59,52.6,34.2,3,0,0,none
2026-02-12 09:00:00,MX-10,L2,73,8,73.14,3.58,34.61,65.8,88.6,0,0,0,none
2026-02-12 10:00:00,MX-11,L3,78,52,74.39,4.29,35.04,75.2,44.8,2,0,0,none
2026-02-12 11:00:00,MX-12,L4,87,6,76.44,2.51,33.87,65.8,51.2,0,0,1,none
2026-02-12 12:00:00,MX-01,L1,10,60,77.07,1.72,31.02,70.4,41.7,0,0,0,none
2026-02-12 13:00:00,MX-02,L2,16,92,84.05,2.18,33.45,79.5,33.7,0,0,0,none
2026-02-12 14:00:00,MX-03,L3,22,71,79.52,1.98,30.56,49.5,51.1,0,0,0,none
2026-02-12 15:00:00,MX-04,L4,32,35,68.08,3.36,24.94,56.0,80.2,0,0,0,none
2026-02-12 16:00:00,MX-05,L1,36,61,72.09,3.81,30.43,62.7,58.7,0,0,0,none
2026-02-12 17:00:00,MX-06,L2,43,74,80.77,4.2,31.19,64.5,41.9,2,0,0,none
2026-02-12 18:00:00,MX-07,L3,52,53,73.24,3.36,30.65,73.4,49.6,3,0,0,none
2026-02-12 19:00:00,MX-08,L4,57,52,77.04,4.53,32.83,67.8,38.4,3,0,0,none
2026-02-12 20:00:00,MX-09,L1,68,84,85.31,4.94,33.79,81.9,36.8,3,0,0,none
2026-02-12 21:00:00,MX-10,L2,72,36,75.38,2.65,32.91,74.5,53.6,3,0,0,none
2026-02-12 22:00:00,MX-11,L3,82,50,72.45,2.33,30.54,63.4,50.9,0,0,0,none
2026-02-12 23:00:00,MX-12,L4,86,34,70.39,2.87,31.41,74.3,51.0,0,0,0,none
2026-02-13 00:00:00,MX-01,L1,9,91,79.55,3.45,31.46,76.5,44.2,0,0,0,none
2026-02-13 01:00:00,MX-02,L2,17,28,70.29,3.09,31.06,63.0,76.1,3,0,0,none
2026-02-13 02:00:00,MX-03,L3,23,86,65.3,1.19,38.19,88.1,40.3,2,0,0,none
2026-02-13 03:00:00,MX-04,L4,32,44,74.41,2.54,29.38,68.0,69.4,6,0,0,none
2026-02-13 04:00:00,MX-05,L1,36,86,68.06,3.46,33.6,68.5,19.1,0,0,0,none
2026-02-13 05:00:00,MX-06,L2,45,41,74.79,3.76,31.04,64.6,44.7,0,0,0,none
2026-02-13 06:00:00,MX-07,L3,54,2,79.83,4.24,31.71,75.4,82.1,3,0,0,none
2026-02-13 07:00:00,MX-08,L4,61,18,85.69,2.97,40.63,84.2,85.7,1,0,1,none
2026-02-13 08:00:00,MX-09,L1,65,78,71.69,3.56,30.73,57.0,42.8,1,0,0,none
2026-02-13 09:00:00,MX-10,L2,72,41,74.45,3.56,29.93,54.7,72.1,1,0,0,none
2026-02-13 10:00:00,MX-11,L3,80,54,77.69,3.85,38.72,99.1,39.2,1,0,0,none
2026-02-13 11:00:00,MX-12,L4,89,30,66.01,3.15,30.1,77.4,89.1,4,0,0,none
2026-02-13 12:00:00,MX-01,L1,8,91,75.37,4.01,32.39,79.9,29.3,1,0,0,none
2026-02-13 13:00:00,MX-02,L2,18,82,89.9,3.43,34.14,89.1,40.8,0,0,0,none
2026-02-13 14:00:00,MX-03,L3,24,23,71.89,2.34,33.93,85.9,62.8,0,0,0,none
